##lon lat depth strike dip slip mag 0 0
-56.25 130.5 7.0 130.5 89.28378410380506 -56.25 4.6 0 0
-56.25 139.5 7.0 139.5 89.28378410380506 -56.25 4.6 0 0
-56.25 148.5 7.0 148.5 89.28378410380506 -56.25 4.6 0 0
-56.25 157.5 7.0 157.5 89.28378410380506 -56.25 4.6 0 0
-56.25 166.5 7.0 166.5 89.28378410380506 -56.25 4.6 0 0
-56.25 175.5 7.0 175.5 89.28378410380506 -56.25 4.6 0 0
-56.25 184.5 7.0 184.5 83.54055022264492 -56.25 4.6 0 0
-56.25 193.5 7.0 193.5 77.73110100404344 -56.25 4.6 0 0
-56.25 202.5 7.0 202.5 73.29165628434475 -56.25 4.6 0 0
-56.25 211.5 7.0 211.5 70.27536644129832 -56.25 4.6 0 0
-56.25 220.5 7.0 220.5 68.74619081464031 -56.25 4.6 0 0
-56.25 229.5 7.0 229.5 67.20096872811118 -56.25 4.6 0 0
-56.25 238.5 7.0 238.5 65.63802206002008 -56.25 4.6 0 0
-56.25 247.5 7.0 247.5 64.05552022763 -56.25 4.6 0 0
-56.25 256.5 7.0 256.5 62.45145404051587 -56.25 4.6 0 0
-56.25 265.5 7.0 265.5 62.45145404051587 -56.25 4.6 0 0
-56.25 274.5 7.0 274.5 60.82360414498552 -56.25 4.6 0 0
-56.25 283.5 7.0 283.5 60.82360414498552 -56.25 4.6 0 0
-56.25 292.5 7.0 292.5 59.169502568212096 -56.25 4.6 0 0
-56.25 301.5 7.0 301.5 59.169502568212096 -56.25 4.6 0 0
-56.25 310.5 7.0 310.5 59.169502568212096 -56.25 4.6 0 0
-56.25 319.5 7.0 319.5 59.169502568212096 -56.25 4.6 0 0
-56.25 328.5 7.0 328.5 57.48638536677864 -56.25 4.6 0 0
-56.25 337.5 7.0 337.5 57.48638536677864 -56.25 4.6 0 0
-56.25 346.5 7.0 346.5 57.48638536677864 -56.25 4.6 0 0
-56.25 355.5 7.0 355.5 57.48638536677864 -56.25 4.6 0 0
-51.75 4.5 7.0 4.5 52.22951041136422 -51.75 4.6 0 0
-51.75 13.5 7.0 13.5 52.22951041136422 -51.75 4.6 0 0
-51.75 22.5 7.0 22.5 54.020199402525776 -51.75 4.6 0 0
-51.75 31.5 7.0 31.5 54.020199402525776 -51.75 4.6 0 0
-51.75 40.5 7.0 40.5 54.020199402525776 -51.75 4.6 0 0
-51.75 49.5 7.0 49.5 55.771133672187425 -51.75 4.6 0 0
-51.75 58.5 7.0 58.5 54.020199402525776 -51.75 4.6 0 0
-51.75 67.5 7.0 67.5 54.020199402525776 -51.75 4.6 0 0
-51.75 76.5 7.0 76.5 54.020199402525776 -51.75 4.6 0 0
-51.75 85.5 7.0 85.5 54.020199402525776 -51.75 4.6 0 0
-51.75 94.5 7.0 94.5 55.771133672187425 -51.75 4.6 0 0
-51.75 103.5 7.0 103.5 55.771133672187425 -51.75 4.6 0 0
-51.75 112.5 7.0 112.5 89.28378410380506 -51.75 4.6 0 0
-51.75 121.5 7.0 121.5 89.28378410380506 -51.75 4.6 0 0
-51.75 130.5 7.0 130.5 89.28378410380506 -51.75 4.6 0 0
-51.75 139.5 7.0 139.5 89.28378410380506 -51.75 4.6 0 0
-51.75 148.5 7.0 148.5 89.28378410380506 -51.75 4.6 0 0
-51.75 157.5 7.0 157.5 89.28378410380506 -51.75 4.6 0 0
-51.75 166.5 7.0 166.5 89.28378410380506 -51.75 4.6 0 0
-51.75 175.5 7.0 175.5 89.28378410380506 -51.75 4.6 0 0
-51.75 184.5 7.0 184.5 79.19307712513965 -51.75 4.6 0 0
-51.75 193.5 7.0 193.5 73.29165628434475 -51.75 4.6 0 0
-51.75 202.5 7.0 202.5 67.20096872811118 -51.75 4.6 0 0
