##lon lat depth strike dip slip mag 0 0
87.85090437313598 256.5 7.0 256.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 265.5 7.0 265.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 274.5 7.0 274.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 283.5 7.0 283.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 292.5 7.0 292.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 301.5 7.0 301.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 310.5 7.0 310.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 319.5 7.0 319.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 328.5 7.0 328.5 87.85090437313598 -24.75 4.6 0 0
87.85090437313598 337.5 7.0 337.5 87.85090437313598 42.75 4.6 0 0
